influencer_name,Category,#Followers,#Posts,Likes,Comments,Total_Engagement,Engagement_Rate,Avg_Likes,Avg_Comments
flywavy.com123,other,55593.0,2,272.0,0.0,272.0,0.48927023186372387,136.0,0.0
shamanic_queen173,other,1028.0,1,1.0,0.0,1.0,0.09727626459143969,1.0,0.0
motopazzo_,other,3601.0,1,289.0,2.0,291.0,8.081088586503748,289.0,2.0
betcartir,other,18365.0,1,145.0,1.0,146.0,0.7949904710046283,145.0,1.0
stanceworks,other,510079.0,2,9119.0,16.0,9135.0,1.7908990568127683,4559.5,8.0
radiodeirdre,other,1858.0,1,19.0,1.0,20.0,1.0764262648008611,19.0,1.0
darwingmeneses,other,1852.0,1,18.0,1.0,19.0,1.0259179265658747,18.0,1.0
clevelanddotcomsports,other,1853.0,4,565.0,8.0,573.0,30.922827846735025,141.25,2.0
_sailormoon_love,other,19512.0,3,3367.0,25.0,3392.0,17.384173841738416,1122.3333333333333,8.333333333333334
spooky,other,1400096.0,1,22679.0,377.0,23056.0,1.6467442232532628,22679.0,377.0
twineenterprise,other,16095.0,3,1728.0,22.0,1750.0,10.872941907424666,576.0,7.333333333333333
tales_felipe,other,1123.0,3,89.0,0.0,89.0,7.92520035618878,29.666666666666668,0.0
kidjayjw,other,13019.0,2,565.0,8.0,573.0,4.401259697365389,282.5,4.0
selfcarethreads,other,465737.0,2,34975.0,712.0,35687.0,7.662479038599038,17487.5,356.0
nicolevada,other,71568.0,1,131.0,3.0,134.0,0.18723451822043372,131.0,3.0
thedeathlyhallows,other,112631.0,1,11494.0,146.0,11640.0,10.334632561195408,11494.0,146.0
eel_merchant,other,3303.0,3,2203.0,52.0,2255.0,68.2712685437481,734.3333333333334,17.333333333333332
economiadiaria,other,18323.0,2,609.0,34.0,643.0,3.5092506685586424,304.5,17.0
matthdgamer,other,572440.0,2,42500.0,505.0,43005.0,7.5125777374047935,21250.0,252.5
earnestpugh,other,84243.0,3,241.0,5.0,246.0,0.29201239272105695,80.33333333333333,1.6666666666666667
parachoquescromados,other,58846.0,1,1079.0,13.0,1092.0,1.8556911259898718,1079.0,13.0
womenofillustration,other,25382.0,1,358.0,4.0,362.0,1.4262075486565282,358.0,4.0
tflcar,other,5624.0,3,479.0,4.0,483.0,8.58819345661451,159.66666666666666,1.3333333333333333
imaginationsoup,other,1506.0,1,36.0,0.0,36.0,2.3904382470119523,36.0,0.0
sonnyanddew,other,1839.0,2,33.0,0.0,33.0,1.794453507340946,16.5,0.0
performanceonthenet,other,1213.0,1,114.0,14.0,128.0,10.55234954657873,114.0,14.0
to.spread.love,other,1067.0,1,117.0,1.0,118.0,11.059044048734771,117.0,1.0
carsbay,other,3288.0,2,177.0,1.0,178.0,5.413625304136254,88.5,0.5
encantosdagra,other,1095.0,2,36.0,0.0,36.0,3.287671232876712,18.0,0.0
peterkaczynski,other,21574.0,1,114.0,0.0,114.0,0.5284138314637989,114.0,0.0
bbabushka,other,3986.0,2,46.0,1.0,47.0,1.1791269443050678,23.0,0.5
twobravosisters,other,13414.0,2,290.0,110.0,400.0,2.981959147159684,145.0,55.0
onthemix_urbano,other,47013.0,1,40.0,0.0,40.0,0.08508284942462724,40.0,0.0
jackultramotive,other,53333.0,3,16078.0,160.0,16238.0,30.446440290251815,5359.333333333333,53.333333333333336
branding.mob,other,45508.0,2,2016.0,5.0,2021.0,4.440977410565175,1008.0,2.5
rainydaygamer,other,11953.0,2,480.0,18.0,498.0,4.166318079143312,240.0,9.0
insta.canadiens,other,35863.0,1,1667.0,20.0,1687.0,4.704012491983381,1667.0,20.0
vcipz,other,1159.0,2,98.0,4.0,102.0,8.800690250215704,49.0,2.0
thatdudeinblue,other,244076.0,2,5469.0,13.0,5482.0,2.246021730936266,2734.5,6.5
bookbairn,other,10256.0,2,423.0,40.0,463.0,4.514430577223089,211.5,20.0
thinkinkcreations,other,1455.0,1,57.0,2.0,59.0,4.054982817869416,57.0,2.0
everymandriver,other,61961.0,4,197.0,2.0,199.0,0.32116976807992126,49.25,0.5
nigerianmuslim,other,34138.0,2,2102.0,32.0,2134.0,6.251098482629327,1051.0,16.0
bucketsgrind,other,6492.0,2,389.0,2.0,391.0,6.0227972889710415,194.5,1.0
rs16coe,other,3062.0,2,441.0,30.0,471.0,15.382103200522534,220.5,15.0
officialspikelee,other,798575.0,1,1579.0,53.0,1632.0,0.204364023416711,1579.0,53.0
djdretakingover89,other,3385.0,1,43.0,2.0,45.0,1.329394387001477,43.0,2.0
tephlon_don3,other,2469.0,1,39.0,1.0,40.0,1.6200891049007695,39.0,1.0
royaltysworld,other,10650.0,4,2126.0,56.0,2182.0,20.48826291079812,531.5,14.0
ifyouaskme614,other,2618.0,1,3454.0,9.0,3463.0,132.27654698242935,3454.0,9.0
dadandburied,other,41253.0,1,1478.0,71.0,1549.0,3.754878433083655,1478.0,71.0
hyundai_motor_club,other,1786.0,1,91.0,3.0,94.0,5.263157894736842,91.0,3.0
coolcar_wheels,other,1149.0,1,48.0,6.0,54.0,4.699738903394255,48.0,6.0
naturallychicfitness,other,14731.0,2,138.0,3.0,141.0,0.9571651619034689,69.0,1.5
le_le_lovesherself,other,1125.0,1,11.0,0.0,11.0,0.9777777777777777,11.0,0.0
pirelli_ru,other,15640.0,1,272.0,0.0,272.0,1.7391304347826086,272.0,0.0
fabiosstolenmemes,other,1913.0,2,135.0,2.0,137.0,7.1615263983272355,67.5,1.0
moriati.media,other,1104.0,4,119.0,8.0,127.0,11.503623188405797,29.75,2.0
thebeat1036fm,other,16189.0,3,94.0,4.0,98.0,0.6053493112607327,31.333333333333332,1.3333333333333333
theveganfoode,other,3030.0,1,70.0,1.0,71.0,2.3432343234323434,70.0,1.0
dumpdumbbells,other,14879.0,3,2322.0,79.0,2401.0,16.136837153034477,774.0,26.333333333333332
mrbemg,other,1467.0,1,11.0,0.0,11.0,0.7498295841854125,11.0,0.0
officialflamesnation,other,11879.0,1,753.0,4.0,757.0,6.372590285377557,753.0,4.0
teepeegirl,other,5716.0,1,125.0,0.0,125.0,2.186843946815955,125.0,0.0
alpha_1_studio,other,2601.0,1,84.0,4.0,88.0,3.3833141099577086,84.0,4.0
nhljetsnation,other,7472.0,2,799.0,0.0,799.0,10.693254817987153,399.5,0.0
throtl,other,106088.0,1,2252.0,636.0,2888.0,2.7222683055576504,2252.0,636.0
sassysays_so,other,1547.0,2,50.0,9.0,59.0,3.8138332255979317,25.0,4.5
chrisdashrob,other,2953.0,2,88.0,6.0,94.0,3.183203521842194,44.0,3.0
roka_media,other,1217.0,1,42.0,0.0,42.0,3.451109285127362,42.0,0.0
readyoulater,other,1484.0,1,11.0,0.0,11.0,0.7412398921832885,11.0,0.0
thefitmomsclub,other,51069.0,2,1441.0,80.0,1521.0,2.978323444751219,720.5,40.0
adamc3046,other,48780.0,1,655.0,8.0,663.0,1.3591635916359164,655.0,8.0
secondomeme,other,44877.0,2,9464.0,27.0,9491.0,21.14891815406556,4732.0,13.5
projectadofficial,other,13312.0,1,68.0,1.0,69.0,0.5183293269230769,68.0,1.0
pokernewsdotcom,other,82584.0,1,1635.0,40.0,1675.0,2.0282379153346892,1635.0,40.0
jules_trt,other,1397.0,2,344.0,5.0,349.0,24.982104509663564,172.0,2.5
isabelfreebies,other,1223.0,2,70.0,2.0,72.0,5.8871627146361405,35.0,1.0
911legendsneverdie,other,210422.0,3,10002.0,39.0,10041.0,4.771839446445714,3334.0,13.0
youroaaa,other,1242.0,1,42.0,0.0,42.0,3.3816425120772946,42.0,0.0
999thefan,other,1519.0,2,50.0,1.0,51.0,3.3574720210664912,25.0,0.5
baron5231,other,1072.0,1,21.0,5.0,26.0,2.425373134328358,21.0,5.0
vivo.di.riki.mania,other,1106.0,1,18.0,0.0,18.0,1.62748643761302,18.0,0.0
robineisenberg,other,397591.0,1,10195.0,34.0,10229.0,2.57274435286513,10195.0,34.0
kiastylespr,other,1013.0,3,155.0,5.0,160.0,15.794669299111549,51.666666666666664,1.6666666666666667
funkohot_toys,other,1011.0,3,404.0,4.0,408.0,40.35608308605341,134.66666666666666,1.3333333333333333
frazercreative,other,2043.0,1,99.0,1.0,100.0,4.894762604013706,99.0,1.0
theblessingreport,other,24606.0,1,92.0,3.0,95.0,0.38608469478988866,92.0,3.0
medcodinggeek,other,1987.0,4,138.0,8.0,146.0,7.3477604428787116,34.5,2.0
nkaysheila,other,4632.0,1,21.0,0.0,21.0,0.45336787564766834,21.0,0.0
thewoodyshow,other,130303.0,3,11741.0,595.0,12336.0,9.467164992363951,3913.6666666666665,198.33333333333334
cafemocharadio,other,4011.0,3,1145.0,30.0,1175.0,29.294440289204687,381.6666666666667,10.0
russ.914,other,1194.0,2,14.0,0.0,14.0,1.1725293132328307,7.0,0.0
whineandcheezits,other,11677.0,2,565.0,87.0,652.0,5.583625931317975,282.5,43.5
kingdobson,other,1417.0,1,456.0,2.0,458.0,32.32180663373324,456.0,2.0
dragclips,other,55963.0,4,20966.0,233.0,21199.0,37.88038525454318,5241.5,58.25
lendojunto,other,1291.0,1,27.0,4.0,31.0,2.4012393493415956,27.0,4.0
abuja_pr,other,1599.0,1,16.0,0.0,16.0,1.0006253908692933,16.0,0.0
iwannawinrd_,other,30646.0,6,195.0,96.0,291.0,0.9495529596032108,32.5,16.0
cavscode,other,1098.0,2,83.0,5.0,88.0,8.014571948998178,41.5,2.5
plaincigarillos_,other,41020.0,1,42.0,0.0,42.0,0.10238907849829351,42.0,0.0
rocketsdaily,other,11819.0,1,458.0,6.0,464.0,3.9258820543193163,458.0,6.0
poteleche,other,149310.0,1,3660.0,0.0,3660.0,2.4512758689973877,3660.0,0.0
cubmoth,other,30674.0,1,450.0,4.0,454.0,1.4800808502314664,450.0,4.0
wakg,other,1318.0,2,77.0,0.0,77.0,5.842185128983308,38.5,0.0
mbasilio_pr,other,1709.0,1,16.0,0.0,16.0,0.9362200117027502,16.0,0.0
starwinelist,other,4951.0,2,144.0,3.0,147.0,2.969097152090487,72.0,1.5
brandcommunicator,other,1216.0,2,77.0,1.0,78.0,6.4144736842105265,38.5,0.5
ajaxinside.nl,other,20115.0,2,1577.0,46.0,1623.0,8.068605518269948,788.5,23.0
vfl.wolfsburgfans,other,7228.0,1,293.0,3.0,296.0,4.095185390149418,293.0,3.0
msicyy,other,34617.0,1,117.0,1.0,118.0,0.34087298148308637,117.0,1.0
crafttrap,other,3205.0,1,136.0,7.0,143.0,4.461778471138846,136.0,7.0
huseyinerturk,other,128957.0,1,1194.0,0.0,1194.0,0.9258900253572896,1194.0,0.0
letstalkfinance_,other,1837.0,1,25.0,1.0,26.0,1.4153511159499184,25.0,1.0
tiensmall.id,other,18004.0,2,9.0,0.0,9.0,0.04998889135747612,4.5,0.0
thecore94,other,11859.0,3,67.0,2.0,69.0,0.5818365798128005,22.333333333333332,0.6666666666666666
crisli_concepts,other,30083.0,1,9.0,0.0,9.0,0.02991722899976731,9.0,0.0
buenapublicidad,other,10257.0,1,332.0,5.0,337.0,3.2855610802378865,332.0,5.0
mumtribeireland,other,4709.0,3,352.0,14.0,366.0,7.772350817583352,117.33333333333333,4.666666666666667
stef_abtv,other,32654.0,1,1192.0,20.0,1212.0,3.711643290255405,1192.0,20.0
iabcollective,other,11056.0,1,200.0,11.0,211.0,1.9084659913169317,200.0,11.0
thepreschooltoolbox,other,4409.0,1,47.0,3.0,50.0,1.1340440009072352,47.0,3.0
egosandopinions,other,1989.0,2,73.0,7.0,80.0,4.022121669180493,36.5,3.5
easy_adverts,other,5695.0,2,44.0,8.0,52.0,0.9130816505706761,22.0,4.0
drwisdom21,other,11959.0,1,40.0,1.0,41.0,0.34283802993561335,40.0,1.0
thegossiptwins_,other,69027.0,1,638.0,27.0,665.0,0.9633911368015413,638.0,27.0
kristinaaran,other,17493.0,1,531.0,37.0,568.0,3.2470130909506656,531.0,37.0
p.m.sounds,other,1432.0,2,138.0,5.0,143.0,9.986033519553072,69.0,2.5
htownjamz,other,13849.0,1,12.0,0.0,12.0,0.08664885551303343,12.0,0.0
jihielephant,other,2530.0,1,104.0,2.0,106.0,4.189723320158103,104.0,2.0
andimackmemes,other,9743.0,1,185.0,0.0,185.0,1.8987991378425537,185.0,0.0
fattoconilcuore,other,22434.0,3,3949.0,124.0,4073.0,18.1554782918784,1316.3333333333333,41.333333333333336
trendymakeupclips,other,62468.0,4,28897.0,855.0,29752.0,47.62758532368573,7224.25,213.75
ebonyswank,other,4736.0,4,551.0,48.0,599.0,12.647804054054054,137.75,12.0
wgnafm,other,3017.0,5,272.0,7.0,279.0,9.247596950613191,54.4,1.4
tbwabackslash,other,15903.0,1,200.0,15.0,215.0,1.3519461736779224,200.0,15.0
dreamgirlbox,other,1181.0,1,35.0,2.0,37.0,3.132938187976291,35.0,2.0
alienbeenews,other,3038.0,1,63.0,0.0,63.0,2.0737327188940093,63.0,0.0
brendaboo94,other,1387.0,1,14.0,0.0,14.0,1.0093727469358327,14.0,0.0
je_ldnm,other,62139.0,4,14166.0,384.0,14550.0,23.415246463573602,3541.5,96.0
1live,other,197596.0,1,752.0,47.0,799.0,0.40436041215409213,752.0,47.0
joymiessi,other,12234.0,1,499.0,8.0,507.0,4.144188327611574,499.0,8.0
_.drama_kan_,other,3839.0,1,85.0,5.0,90.0,2.344360510549622,85.0,5.0
tone_and_tighten,other,5294.0,1,50.0,0.0,50.0,0.9444654325651681,50.0,0.0
toniann1970,other,1071.0,2,37.0,4.0,41.0,3.828197945845005,18.5,2.0
bynanettetracy,other,3694.0,3,70.0,2.0,72.0,1.949106659447753,23.333333333333332,0.6666666666666666
wordsofbooks,other,1962.0,2,252.0,66.0,318.0,16.207951070336392,126.0,33.0
solelinks,other,34033.0,1,135.0,9.0,144.0,0.42311873769576586,135.0,9.0
addc_official,other,19697.0,2,128.0,3.0,131.0,0.6650758998832309,64.0,1.5
jplusdxb,other,6667.0,2,180.0,9.0,189.0,2.8348582570871455,90.0,4.5
1037theq,other,9113.0,1,166.0,0.0,166.0,1.82157357620981,166.0,0.0
bizandbiceps,other,6668.0,1,244.0,6.0,250.0,3.7492501499700057,244.0,6.0
ynotbwealthy,other,2397.0,3,65.0,12.0,77.0,3.212348769294952,21.666666666666668,4.0
readingoncloud9,other,77775.0,3,6530.0,30.0,6560.0,8.434586949533912,2176.6666666666665,10.0
msjennifer_jones,other,4557.0,3,106.0,10.0,116.0,2.5455343427693657,35.333333333333336,3.3333333333333335
exactdrive,other,1446.0,3,144.0,8.0,152.0,10.511756569847856,48.0,2.6666666666666665
lamkam_,other,1989.0,2,189.0,1.0,190.0,9.55253896430367,94.5,0.5
believexbalance,other,2516.0,1,29.0,0.0,29.0,1.152623211446741,29.0,0.0
iphoneitaliaofficial,other,26492.0,1,268.0,0.0,268.0,1.011626151290956,268.0,0.0
toyshiz,other,24069.0,1,1240.0,28.0,1268.0,5.268187294860609,1240.0,28.0
funkflex,other,980850.0,1,3909.0,7.0,3916.0,0.3992455523270632,3909.0,7.0
cathloverosatwo,other,6123.0,1,222.0,11.0,233.0,3.8053241874897927,222.0,11.0
being_dmg_fc,other,1535.0,2,65.0,0.0,65.0,4.234527687296417,32.5,0.0
alexpenfold,other,408809.0,3,33668.0,310.0,33978.0,8.311460853356948,11222.666666666666,103.33333333333333
glambitiousiam,other,39417.0,2,199.0,15.0,214.0,0.5429129563386357,99.5,7.5
hellohikimi,other,5389.0,1,74.0,4.0,78.0,1.4473928372610874,74.0,4.0
mamafentyy,other,72386.0,2,2380.0,34.0,2414.0,3.3348990136214187,1190.0,17.0
gonoodle,other,39842.0,2,4059.0,129.0,4188.0,10.511520505998694,2029.5,64.5
carcrazedfool,other,11044.0,1,362.0,1.0,363.0,3.286852589641434,362.0,1.0
jessicabwoodhouse,other,1624.0,2,134.0,9.0,143.0,8.805418719211824,67.0,4.5
mummyisreading,other,2410.0,2,637.0,150.0,787.0,32.655601659751035,318.5,75.0
carlostaitikaizen,other,1368.0,1,34.0,1.0,35.0,2.5584795321637426,34.0,1.0
got_bo_batie,other,1438.0,3,25.0,0.0,25.0,1.7385257301808066,8.333333333333334,0.0
jaychrismoore,other,6240.0,2,100.0,1.0,101.0,1.6185897435897438,50.0,0.5
pchofficial,other,41811.0,2,1444.0,194.0,1638.0,3.917629331993973,722.0,97.0
hansonsanatomy,other,40893.0,2,1115.0,6.0,1121.0,2.741300467072604,557.5,3.0
unlockingrva,other,13338.0,1,80.0,1.0,81.0,0.6072874493927125,80.0,1.0
pink_princess_717,other,1659.0,1,2.0,0.0,2.0,0.12055455093429776,2.0,0.0
farrahgray_,other,881288.0,3,71973.0,13002.0,84975.0,9.642137417053222,23991.0,4334.0
number1gkpage,other,25303.0,1,9357.0,46.0,9403.0,37.16160139113939,9357.0,46.0
weheartteaching,other,37610.0,2,1367.0,67.0,1434.0,3.8128157404945497,683.5,33.5
byjohannafritz,other,15653.0,2,730.0,33.0,763.0,4.874464958793841,365.0,16.5
timothygoodman,other,140748.0,1,7530.0,244.0,7774.0,5.523346690539119,7530.0,244.0
destrozarescrear,other,8572.0,1,115.0,5.0,120.0,1.3999066728884741,115.0,5.0
sucha_lade,other,1420.0,3,63.0,1.0,64.0,4.507042253521127,21.0,0.3333333333333333
nurturechannel,other,1685.0,3,89.0,4.0,93.0,5.519287833827893,29.666666666666668,1.3333333333333333
bellacosmeticospf,other,1034.0,3,87.0,5.0,92.0,8.897485493230175,29.0,1.6666666666666667
boldfavormagazine,other,21265.0,2,366.0,1.0,367.0,1.7258405831177992,183.0,0.5
momio_digestive,other,2841.0,2,191.0,2.0,193.0,6.7933826117564236,95.5,1.0
2_psmam,other,14558.0,2,300.0,21.0,321.0,2.2049732106058526,150.0,10.5
mlbjoeflano,other,15511.0,1,24.0,0.0,24.0,0.15472890206949907,24.0,0.0
morehappylife,other,13656.0,2,1401.0,132.0,1533.0,11.225834797891036,700.5,66.0
unclevinrock,other,32726.0,1,37.0,0.0,37.0,0.11305995233147956,37.0,0.0
kicks99augusta,other,8449.0,2,99.0,0.0,99.0,1.1717363001538643,49.5,0.0
vonzettab,other,3002.0,3,228.0,51.0,279.0,9.293804130579614,76.0,17.0
nomoreyesmen,other,1089.0,2,85.0,0.0,85.0,7.80532598714417,42.5,0.0
skunksstudio,other,1934.0,2,114.0,17.0,131.0,6.773526370217166,57.0,8.5
thewrittenwordandtea,other,3974.0,1,142.0,11.0,153.0,3.8500251635631604,142.0,11.0
anja_maria_artfinder,other,2130.0,1,105.0,1.0,106.0,4.976525821596244,105.0,1.0
morrisonschiffmacher,other,10695.0,1,534.0,18.0,552.0,5.161290322580645,534.0,18.0
samfrusfelipe,other,1566.0,1,84.0,3.0,87.0,5.555555555555555,84.0,3.0
bookriot,other,182219.0,1,186.0,0.0,186.0,0.10207497571603401,186.0,0.0
classic_cars_dubai,other,1253.0,3,173.0,8.0,181.0,14.445331205107742,57.666666666666664,2.6666666666666665
supplement_junction_hanley,other,5606.0,1,94.0,7.0,101.0,1.80164109882269,94.0,7.0
blackbabybooks,other,12044.0,1,277.0,3.0,280.0,2.3248090335436733,277.0,3.0
creativecamart,other,3588.0,1,42.0,0.0,42.0,1.1705685618729096,42.0,0.0
jointwine,other,12593.0,1,91.0,1.0,92.0,0.7305645993806082,91.0,1.0
jbandbennyblue,other,1558.0,2,62.0,1.0,63.0,4.043645699614891,31.0,0.5
yamahajateng,other,18161.0,1,67.0,4.0,71.0,0.3909476350421232,67.0,4.0
tjhunt_,other,489155.0,2,59830.0,469.0,60299.0,12.32717645736014,29915.0,234.5
atozsports,other,4037.0,2,491.0,2.0,493.0,12.212038642556355,245.5,1.0
nclex_mvp,other,1120.0,1,10.0,1.0,11.0,0.9821428571428571,10.0,1.0
paulwallbaby,other,771601.0,2,29705.0,768.0,30473.0,3.949320957334166,14852.5,384.0
imroyale,other,2240.0,1,20.0,3.0,23.0,1.0267857142857142,20.0,3.0
loveprayteach,other,9968.0,2,765.0,18.0,783.0,7.855136436597111,382.5,9.0
featherdownsoul,other,157515.0,1,7585.0,30.0,7615.0,4.834460210138717,7585.0,30.0
nhlpa,other,136841.0,1,932.0,1.0,933.0,0.6818131992604556,932.0,1.0
bishophenryfernandez,other,31443.0,2,643.0,22.0,665.0,2.1149381420347932,321.5,11.0
greenmatters,other,292520.0,1,8122.0,89.0,8211.0,2.8069875564063995,8122.0,89.0
fleamarketfunk,other,9001.0,3,280.0,4.0,284.0,3.155204977224753,93.33333333333333,1.3333333333333333
greysdepressao,other,345788.0,2,12388.0,63.0,12451.0,3.6007611600171208,6194.0,31.5
blogoutrogarotolendo,other,4420.0,1,709.0,0.0,709.0,16.040723981900452,709.0,0.0
bijouxsbasket,other,2124.0,1,49.0,8.0,57.0,2.6836158192090394,49.0,8.0
hachiroku_tofu,other,6751.0,1,2379.0,5.0,2384.0,35.31328692045623,2379.0,5.0
1035ktu,other,33918.0,2,293.0,5.0,298.0,0.8785895394775636,146.5,2.5
toy_ideas,other,57652.0,1,934.0,59.0,993.0,1.7224033858322347,934.0,59.0
djarich,other,1844.0,2,38.0,1.0,39.0,2.1149674620390453,19.0,0.5
ridenowchandler,other,1951.0,1,77.0,0.0,77.0,3.946694003075346,77.0,0.0
guns_and_gadgets,other,2505.0,1,60.0,0.0,60.0,2.3952095808383236,60.0,0.0
rubiconriot,other,1995.0,1,68.0,3.0,71.0,3.558897243107769,68.0,3.0
theclassicseries,other,4386.0,2,427.0,36.0,463.0,10.556315549475604,213.5,18.0
1stoftheday,other,4651.0,1,24.0,2.0,26.0,0.5590195656847989,24.0,2.0
gmoneypromo,other,3996.0,1,12.0,0.0,12.0,0.3003003003003003,12.0,0.0
gotzeh,other,1240.0,1,57.0,1.0,58.0,4.67741935483871,57.0,1.0
djneko,other,9452.0,1,27.0,14.0,41.0,0.43377063055438003,27.0,14.0
roushfenway,other,85816.0,1,364.0,4.0,368.0,0.42882446163885524,364.0,4.0
clayton8273,other,1583.0,1,34.0,1.0,35.0,2.2109917877447884,34.0,1.0
lalalifebookclub,other,7183.0,1,150.0,18.0,168.0,2.338855631351803,150.0,18.0
ramyautomotive,other,40724.0,3,758.0,18.0,776.0,1.9055102642176605,252.66666666666666,6.0
sagoes1489,other,4144.0,1,11.0,1.0,12.0,0.28957528957528955,11.0,1.0
starwarspride,other,97792.0,3,10709.0,477.0,11186.0,11.438563481675393,3569.6666666666665,159.0
grupolagarto,other,1305.0,1,36.0,5.0,41.0,3.1417624521072796,36.0,5.0
surgery411,other,3082.0,1,183.0,0.0,183.0,5.937702790395847,183.0,0.0
new_age_the_don.music,other,2705.0,1,18.0,0.0,18.0,0.6654343807763401,18.0,0.0
snakepitrc.de,other,1723.0,3,407.0,6.0,413.0,23.969820081253626,135.66666666666666,2.0
the.derm.nurse,other,2059.0,2,158.0,29.0,187.0,9.082078678970372,79.0,14.5
out_girls,other,54357.0,1,3970.0,75.0,4045.0,7.441543867395184,3970.0,75.0
cleverinvestor,other,1318553.0,2,56893.0,969.0,57862.0,4.388295351040117,28446.5,484.5
durhamregiondoulas,other,1078.0,3,74.0,2.0,76.0,7.050092764378478,24.666666666666668,0.6666666666666666
brushmastersgetaway,other,32171.0,1,404.0,4.0,408.0,1.268222933698051,404.0,4.0
sisters.in.business,other,2386.0,1,65.0,5.0,70.0,2.933780385582565,65.0,5.0
_lajanee_,other,2499.0,1,61.0,2.0,63.0,2.5210084033613445,61.0,2.0
whytmanga,other,38853.0,3,9645.0,71.0,9716.0,25.007077960517847,3215.0,23.666666666666668
chicksthatbench,other,3587.0,2,180.0,0.0,180.0,5.018120992472818,90.0,0.0
gamer.ink,other,298949.0,1,1352.0,19.0,1371.0,0.4586066519707375,1352.0,19.0
artetak,other,12177.0,1,623.0,15.0,638.0,5.239385727190606,623.0,15.0
igraphics_studio,other,2501.0,3,277.0,5.0,282.0,11.275489804078369,92.33333333333333,1.6666666666666667
iam_mairon,other,1295.0,1,14.0,0.0,14.0,1.0810810810810811,14.0,0.0
miamiadman,other,1522.0,3,102.0,2.0,104.0,6.83311432325887,34.0,0.6666666666666666
superbikesgram,other,861878.0,2,14007.0,28.0,14035.0,1.6284207277596132,7003.5,14.0
misskindergarten,other,75288.0,1,334.0,10.0,344.0,0.456912124110084,334.0,10.0
iamperez,other,522100.0,1,11716.0,397.0,12113.0,2.3200536295728784,11716.0,397.0
masnnationals,other,43773.0,1,2365.0,8.0,2373.0,5.42115002398739,2365.0,8.0
abdulla_edr_,other,5104.0,1,65.0,0.0,65.0,1.2735109717868338,65.0,0.0
selfcare.tips_,other,21056.0,1,554.0,28.0,582.0,2.7640577507598785,554.0,28.0
twntytwo_22,other,4824.0,1,11.0,0.0,11.0,0.22802653399668327,11.0,0.0
kickitcustom,other,1417.0,2,360.0,12.0,372.0,26.252646436132675,180.0,6.0
earbudspodcastcollective,other,1218.0,1,15.0,1.0,16.0,1.3136288998357963,15.0,1.0
rcastilhopublicidade,other,3728.0,1,22.0,0.0,22.0,0.5901287553648069,22.0,0.0
theluxuriouscave,other,142709.0,2,16727.0,145.0,16872.0,11.822660098522167,8363.5,72.5
theshaderoom,other,14346776.0,1,155187.0,0.0,155187.0,1.081685529905813,155187.0,0.0
iheartfpp,other,2043.0,1,9.0,0.0,9.0,0.4405286343612335,9.0,0.0
rgb_geoff,other,1075.0,3,239.0,5.0,244.0,22.697674418604652,79.66666666666667,1.6666666666666667
pariscosmeticoss,other,1942.0,2,73.0,6.0,79.0,4.067971163748712,36.5,3.0
streetdiamond,other,6179.0,1,17.0,0.0,17.0,0.27512542482602365,17.0,0.0
yourlossbae_,other,5107.0,1,517.0,0.0,517.0,10.123360093988643,517.0,0.0
twoinchesshort,other,1844.0,1,76.0,3.0,79.0,4.2841648590021695,76.0,3.0
gfwilliams,other,126629.0,3,14019.0,153.0,14172.0,11.191749125397815,4673.0,51.0
mikeshirdan,other,15548.0,2,690.0,9.0,699.0,4.495755081039362,345.0,4.5
atencionycuidadosdelbebe,other,15703.0,3,347.0,13.0,360.0,2.2925555626313443,115.66666666666667,4.333333333333333
homarelll,other,35224.0,1,47.0,3.0,50.0,0.14194867136043607,47.0,3.0
voiceofflyty,other,3627.0,1,51.0,2.0,53.0,1.4612627515853323,51.0,2.0
brokemillennialblog,other,8638.0,1,115.0,7.0,122.0,1.412363973141931,115.0,7.0
bolivarvalera,other,873101.0,1,6306.0,0.0,6306.0,0.7222532101097124,6306.0,0.0
igfirst_hq,other,2218.0,1,36.0,4.0,40.0,1.8034265103697025,36.0,4.0
titilope1_,other,2633.0,2,17.0,0.0,17.0,0.6456513482719332,8.5,0.0
maesamigasdf,other,51802.0,2,405.0,23.0,428.0,0.8262229257557624,202.5,11.5
anastasiarice,other,2835.0,1,132.0,5.0,137.0,4.832451499118165,132.0,5.0
theminajroom,other,53077.0,2,4076.0,73.0,4149.0,7.816945192833054,2038.0,36.5
mackidmcdonough,other,1864.0,1,26.0,3.0,29.0,1.555793991416309,26.0,3.0
vexx,other,315334.0,1,4069.0,0.0,4069.0,1.2903778216113708,4069.0,0.0
nikkiloveslife1,other,3946.0,1,30.0,4.0,34.0,0.8616320324379118,30.0,4.0
dragonimpact,other,6280.0,1,38.0,0.0,38.0,0.605095541401274,38.0,0.0
ayearoffhe,other,23672.0,2,862.0,15.0,877.0,3.7047989185535655,431.0,7.5
hybriddoug,other,72814.0,2,2246.0,182.0,2428.0,3.3345235806300986,1123.0,91.0
hgm_tv,other,14421.0,1,6.0,0.0,6.0,0.04160599126274183,6.0,0.0
wildwayne,other,45396.0,1,23.0,1.0,24.0,0.05286809410520751,23.0,1.0
more_than_dancers,other,8005.0,1,133.0,0.0,133.0,1.6614615865084323,133.0,0.0
necountrymusic,other,4455.0,1,42.0,2.0,44.0,0.9876543209876543,42.0,2.0
